	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y
579	cell_885	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	ExcitatoryL6	7.602782	0.2543927	5625	3375
580	cell_1101	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	ExcitatoryL6	7.5999646	0.46807617	5625	3375
581	cell_757	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	ExcitatoryL6	7.71701	0.34136042	5625	3375
582	cell_300	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	ExcitatoryL6	7.5961847	0.36638114	5625	3375
583	cell_1225	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	ExcitatoryL6	7.8194413	0.06232429	5625	3375
584	cell_1098	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	ExcitatoryL6	8.013404	0.35889757	5625	3375
585	cell_693	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	ExcitatoryL6	8.01834	0.29355863	5625	3375
586	cell_228	spot_137	0.9311976096960111	0.844075397898744	0.9224853885162844	0.9268504538853336	0.8274189008495999	0.9169072985817602	Pvalb	7.6558814	0.3801975	5625	3375
587	cell_613	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	ExcitatoryL6	9.760594	3.518513	375	1125
588	cell_499	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	ExcitatoryL6	9.598646	3.549339	375	1125
589	cell_74	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	Micro	9.537761	3.5927656	375	1125
590	cell_127	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	Endo	9.795924	3.5381625	375	1125
591	cell_203	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	Endo	9.456273	3.5923426	375	1125
592	cell_673	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	Olig	9.644165	3.568099	375	1125
593	cell_1025	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	Sst	9.606398	3.5247	375	1125
594	cell_117	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	ExcitatoryL5	9.685136	3.495001	375	1125
595	cell_796	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	ExcitatoryL5	9.573809	3.6122856	375	1125
596	cell_40	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	Astro	9.717615	3.4524472	375	1125
597	cell_1432	spot_1	0.9369224019101978	0.8764828716097037	0.9308784488801485	0.9577322539088997	0.8941703958815105	0.9513760681061608	Astro	9.6892185	3.5448942	375	1125
598	cell_264	spot_94	0.8600959087810521	0.7892139120810236	0.8530077091110493	0.8967107298164091	0.8779121628138794	0.8948308731161562	Olig	-0.69119847	3.3573303	3375	13875
599	cell_732	spot_94	0.8600959087810521	0.7892139120810236	0.8530077091110493	0.8967107298164091	0.8779121628138794	0.8948308731161562	Olig	-0.70570576	3.4747748	3375	13875
600	cell_658	spot_94	0.8600959087810521	0.7892139120810236	0.8530077091110493	0.8967107298164091	0.8779121628138794	0.8948308731161562	Astro	-0.69969577	3.4041932	3375	13875
601	cell_1137	spot_94	0.8600959087810521	0.7892139120810236	0.8530077091110493	0.8967107298164091	0.8779121628138794	0.8948308731161562	Astro	-0.6930292	3.333993	3375	13875
602	cell_36	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.16070527	3.0682523	3375	12375
603	cell_49	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.36956924	3.0509639	3375	12375
604	cell_570	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.16545652	3.0504847	3375	12375
605	cell_750	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.34737268	3.0618167	3375	12375
606	cell_680	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.17806587	3.1853688	3375	12375
607	cell_655	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.23759717	3.218418	3375	12375
608	cell_719	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.16998966	3.1120691	3375	12375
609	cell_359	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.3074865	3.2584693	3375	12375
610	cell_779	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.25119	3.1563427	3375	12375
611	cell_668	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	ExcitatoryL2and3	-0.30079964	3.3664968	3375	12375
612	cell_509	spot_92	0.9137967598308088	0.5852990534655237	0.8809469891942803	0.9645693032393647	0.6844639762321406	0.9365587705386423	Astro	-0.091374636	3.1166053	3375	12375
613	cell_57	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL6	7.8449016	2.1653383	3375	3375
614	cell_1339	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL6	7.9934573	2.328029	3375	3375
615	cell_1375	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL6	8.203705	2.1092474	3375	3375
616	cell_683	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL6	8.037921	2.1298249	3375	3375
617	cell_660	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL6	8.146374	2.1384704	3375	3375
618	cell_726	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL6	8.260375	2.076557	3375	3375
619	cell_676	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL6	8.093126	2.0713017	3375	3375
620	cell_181	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	Endo	8.200413	1.961213	3375	3375
621	cell_199	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	Endo	8.329841	2.0499225	3375	3375
622	cell_1424	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL5	8.287496	2.0310245	3375	3375
623	cell_781	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	ExcitatoryL5	8.03758	2.3273652	3375	3375
624	cell_751	spot_80	0.9289004230077524	0.7976281582970901	0.9157731965366862	0.9423316616808414	0.7504554002856515	0.9231440355413224	Astro	7.927325	2.2225847	3375	3375
625	cell_843	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	ExcitatoryL6	5.753405	0.99596786	5625	5625
626	cell_1130	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	ExcitatoryL6	6.194233	0.48061752	5625	5625
627	cell_1209	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	ExcitatoryL6	6.166212	0.5131767	5625	5625
628	cell_1507	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	ExcitatoryL6	5.5923944	1.100947	5625	5625
629	cell_1187	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	ExcitatoryL6	6.051906	0.5977028	5625	5625
630	cell_218	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	ExcitatoryL6	6.143449	0.53387356	5625	5625
631	cell_331	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	Pvalb	5.011285	0.8388247	5625	5625
632	cell_77	spot_140	0.8780069977603744	0.759327511287924	0.8661390491131293	0.9167399213773639	0.9262279451729887	0.9176887237569264	ExcitatoryL5	5.3467083	1.0631124	5625	5625
633	cell_1323	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	ExcitatoryL6	6.1488853	2.282951	3375	5625
634	cell_545	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	ExcitatoryL6	6.0115285	2.3842576	3375	5625
635	cell_970	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	Pvalb	6.4244175	2.3497376	3375	5625
636	cell_1413	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	Micro	5.861132	2.371247	3375	5625
637	cell_702	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	Endo	6.2155795	2.4067729	3375	5625
638	cell_1384	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	Endo	5.909276	2.6315808	3375	5625
639	cell_902	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	ExcitatoryL2and3	6.092414	2.290339	3375	5625
640	cell_1038	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	Sst	6.1353827	2.4937449	3375	5625
641	cell_728	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	ExcitatoryL5	5.9737716	2.5307279	3375	5625
642	cell_1102	spot_83	0.9097271692359263	0.6518822539398836	0.8839426777063221	0.8760242701480695	0.9025078423671137	0.878672627369974	Astro	6.0667286	2.4384189	3375	5625
643	cell_285	spot_116	0.8912502478801464	0.7736344951874957	0.8794886726108813	0.9030203989461183	0.9853735347410773	0.9112557125256142	Olig	8.873088	0.7325588	4875	1875
644	cell_805	spot_116	0.8912502478801464	0.7736344951874957	0.8794886726108813	0.9030203989461183	0.9853735347410773	0.9112557125256142	Olig	8.90017	0.47372556	4875	1875
645	cell_194	spot_116	0.8912502478801464	0.7736344951874957	0.8794886726108813	0.9030203989461183	0.9853735347410773	0.9112557125256142	Olig	8.945872	0.97479194	4875	1875
646	cell_823	spot_116	0.8912502478801464	0.7736344951874957	0.8794886726108813	0.9030203989461183	0.9853735347410773	0.9112557125256142	Olig	8.991404	0.55684966	4875	1875
647	cell_313	spot_116	0.8912502478801464	0.7736344951874957	0.8794886726108813	0.9030203989461183	0.9853735347410773	0.9112557125256142	Astro	8.96388	0.8680101	4875	1875
648	cell_1156	spot_116	0.8912502478801464	0.7736344951874957	0.8794886726108813	0.9030203989461183	0.9853735347410773	0.9112557125256142	Astro	8.860119	0.85899645	4875	1875
649	cell_429	spot_172	0.9219550959990112	0.6605753921012644	0.8958171256092365	0.9317874370223235	0.6313869829946968	0.9017473916195609	Olig	9.161203	-0.49954715	7125	1125
650	cell_1456	spot_172	0.9219550959990112	0.6605753921012644	0.8958171256092365	0.9317874370223235	0.6313869829946968	0.9017473916195609	Olig	9.202066	-0.5536356	7125	1125
651	cell_1517	spot_172	0.9219550959990112	0.6605753921012644	0.8958171256092365	0.9317874370223235	0.6313869829946968	0.9017473916195609	Olig	9.183944	-0.5249962	7125	1125
652	cell_653	spot_172	0.9219550959990112	0.6605753921012644	0.8958171256092365	0.9317874370223235	0.6313869829946968	0.9017473916195609	Olig	9.177831	-0.5493946	7125	1125
653	cell_1453	spot_172	0.9219550959990112	0.6605753921012644	0.8958171256092365	0.9317874370223235	0.6313869829946968	0.9017473916195609	Olig	9.258935	-0.5188545	7125	1125
654	cell_1472	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	8.117524	1.0512793	4875	3375
655	cell_29	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	7.8652077	1.3765837	4875	3375
656	cell_810	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	7.9976425	0.99602515	4875	3375
657	cell_130	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	8.08038	1.061431	4875	3375
658	cell_1249	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	7.8112116	0.9875813	4875	3375
659	cell_1376	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	8.127286	1.0694077	4875	3375
660	cell_1004	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	7.8964825	0.9309027	4875	3375
661	cell_1057	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	7.5700364	1.2058238	4875	3375
662	cell_950	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	8.109991	1.0786694	4875	3375
663	cell_1082	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL6	8.165837	0.72271454	4875	3375
664	cell_1021	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	Olig	8.055567	0.6684942	4875	3375
665	cell_814	spot_118	0.922113567637073	0.75465020656423	0.9053672315297887	0.9591314431392068	0.9327034514199081	0.9564886439672771	ExcitatoryL5	7.745005	0.766194	4875	3375
666	cell_1006	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL4	2.1371038	2.0989506	4875	9375
667	cell_811	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	Other	2.0733624	2.1067195	4875	9375
668	cell_498	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	2.366448	2.0547876	4875	9375
669	cell_973	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	1.98551	2.0348785	4875	9375
670	cell_1065	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	2.845618	2.4352229	4875	9375
671	cell_1511	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	1.811411	2.2927804	4875	9375
672	cell_1066	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	2.60127	2.1155996	4875	9375
673	cell_1026	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	2.2757533	2.1564612	4875	9375
674	cell_1014	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	2.209912	1.8544784	4875	9375
675	cell_1029	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	2.132348	2.4645019	4875	9375
676	cell_145	spot_126	0.9595980294573229	0.6373540989398384	0.9273736364055745	0.9761364265802637	0.9018304195397969	0.9687058258762171	ExcitatoryL2and3	2.6082442	2.3125315	4875	9375
677	cell_797	spot_139	0.9189255471842923	0.7670722674107778	0.9037402192069409	0.9215336122714158	0.7570934102013737	0.9050895920644116	ExcitatoryL6	6.665169	0.41794983	5625	4875
678	cell_399	spot_139	0.9189255471842923	0.7670722674107778	0.9037402192069409	0.9215336122714158	0.7570934102013737	0.9050895920644116	ExcitatoryL6	6.5443907	0.5691341	5625	4875
679	cell_1379	spot_139	0.9189255471842923	0.7670722674107778	0.9037402192069409	0.9215336122714158	0.7570934102013737	0.9050895920644116	ExcitatoryL6	6.415503	0.4652119	5625	4875
680	cell_1438	spot_139	0.9189255471842923	0.7670722674107778	0.9037402192069409	0.9215336122714158	0.7570934102013737	0.9050895920644116	ExcitatoryL6	6.45962	0.5575285	5625	4875
681	cell_1502	spot_139	0.9189255471842923	0.7670722674107778	0.9037402192069409	0.9215336122714158	0.7570934102013737	0.9050895920644116	ExcitatoryL6	6.500926	0.45591325	5625	4875
682	cell_844	spot_139	0.9189255471842923	0.7670722674107778	0.9037402192069409	0.9215336122714158	0.7570934102013737	0.9050895920644116	ExcitatoryL6	6.7892056	0.5745328	5625	4875
